"ResponseId","item","scale_name","value"
"R_3g0LnJE8pmiieSt","80","msg_share","2"
"R_24JaQS3KnisShu6","1","msg_rel_self","10"
"R_1CwlSN1ScbIjHAI","1","msg_rel_self","0.5"
"R_10x8qxWMeij30Fy","1","msg_rel_self","3.1"
"R_3Of8RgGAZjJwIdJ","1","msg_rel_self","8.9"
"R_24JaQS3KnisShu6","1","msg_rel_social","10"
"R_1CwlSN1ScbIjHAI","1","msg_rel_social","8.7"
"R_10x8qxWMeij30Fy","1","msg_rel_social","7.6"
"R_3Of8RgGAZjJwIdJ","1","msg_rel_social","7.5"
"R_24JaQS3KnisShu6","1","msg_share","10"
"R_1CwlSN1ScbIjHAI","1","msg_share","8.8"
"R_10x8qxWMeij30Fy","1","msg_share","3.7"
"R_3Of8RgGAZjJwIdJ","1","msg_share","9.6"
"R_1gOLwBDujMo13gI","2","msg_rel_self","0.1"
"R_4IcQAFq0Kdvua1r","2","msg_rel_self","7.4"
"R_24GXOnCSi56yaYl","2","msg_rel_self","7.2"
"R_1gOLwBDujMo13gI","2","msg_rel_social","0.1"
"R_4IcQAFq0Kdvua1r","2","msg_rel_social","5.3"
"R_24GXOnCSi56yaYl","2","msg_rel_social","8.9"
"R_1gOLwBDujMo13gI","2","msg_share","0.2"
"R_4IcQAFq0Kdvua1r","2","msg_share","6.7"
"R_24GXOnCSi56yaYl","2","msg_share","8.8"
"R_3M99PUY69cAN6v4","3","msg_rel_self","0.1"
"R_1mdP9xkhgu6z5tt","3","msg_rel_self","0.8"
"R_2TNzBApnGZZOD9U","3","msg_rel_self","1.4"
"R_3M99PUY69cAN6v4","3","msg_rel_social","4.9"
"R_1mdP9xkhgu6z5tt","3","msg_rel_social","8.8"
"R_2TNzBApnGZZOD9U","3","msg_rel_social","2.8"
"R_3M99PUY69cAN6v4","3","msg_share","2.7"
"R_1mdP9xkhgu6z5tt","3","msg_share","0"
"R_2TNzBApnGZZOD9U","3","msg_share","2.9"
"R_3M99PUY69cAN6v4","4","msg_rel_self","8.7"
"R_2TNzBApnGZZOD9U","4","msg_rel_self","6.3"
"R_3L5v3zxWJNknxea","4","msg_rel_self","0"
"R_3NvP1H2oZwfgC2g","4","msg_rel_self","0"
"R_3nAvzRmONK4E802","4","msg_rel_self","8.3"
"R_3M99PUY69cAN6v4","4","msg_rel_social","6.8"
"R_2TNzBApnGZZOD9U","4","msg_rel_social","5"
"R_3L5v3zxWJNknxea","4","msg_rel_social","5.6"
"R_3NvP1H2oZwfgC2g","4","msg_rel_social","5.4"
"R_3nAvzRmONK4E802","4","msg_rel_social","6.5"
"R_3M99PUY69cAN6v4","4","msg_share","7.9"
"R_2TNzBApnGZZOD9U","4","msg_share","4.2"
"R_3L5v3zxWJNknxea","4","msg_share","0"
"R_3NvP1H2oZwfgC2g","4","msg_share","0"
"R_3nAvzRmONK4E802","4","msg_share","1.5"
"R_24JaQS3KnisShu6","5","msg_rel_self","0"
"R_10x8qxWMeij30Fy","5","msg_rel_self","3.8"
"R_1gj83WnV5C4eHmc","5","msg_rel_self","8.5"
"R_4IcQAFq0Kdvua1r","5","msg_rel_self","8.9"
"R_bCvCFBHtMj83Hhf","5","msg_rel_self","1.8"
"R_3h5XpX4hztkX91E","5","msg_rel_self","4.3"
"R_24JaQS3KnisShu6","5","msg_rel_social","1.9"
"R_10x8qxWMeij30Fy","5","msg_rel_social","5.6"
"R_1gj83WnV5C4eHmc","5","msg_rel_social","6.7"
"R_4IcQAFq0Kdvua1r","5","msg_rel_social","6.2"
"R_bCvCFBHtMj83Hhf","5","msg_rel_social","1.9"
"R_3h5XpX4hztkX91E","5","msg_rel_social","7.4"
"R_24JaQS3KnisShu6","5","msg_share","1.2"
"R_10x8qxWMeij30Fy","5","msg_share","5.5"
"R_1gj83WnV5C4eHmc","5","msg_share","4.2"
"R_4IcQAFq0Kdvua1r","5","msg_share","8.2"
"R_bCvCFBHtMj83Hhf","5","msg_share","1.4"
"R_3h5XpX4hztkX91E","5","msg_share","0.6"
"R_10x8qxWMeij30Fy","6","msg_rel_self","7.7"
"R_1gj83WnV5C4eHmc","6","msg_rel_self","7.1"
"R_1rwy8uIDhRCzm9U","6","msg_rel_self","8.7"
"R_2TNzBApnGZZOD9U","6","msg_rel_self","4.8"
"R_3EAN5pwXwspXL5W","6","msg_rel_self","7.8"
"R_10x8qxWMeij30Fy","6","msg_rel_social","7.3"
"R_1gj83WnV5C4eHmc","6","msg_rel_social","6.3"
"R_1rwy8uIDhRCzm9U","6","msg_rel_social","5"
"R_2TNzBApnGZZOD9U","6","msg_rel_social","5.1"
"R_3EAN5pwXwspXL5W","6","msg_rel_social","7.8"
"R_10x8qxWMeij30Fy","6","msg_share","8.2"
"R_1gj83WnV5C4eHmc","6","msg_share","3.1"
"R_1rwy8uIDhRCzm9U","6","msg_share","6.5"
"R_2TNzBApnGZZOD9U","6","msg_share","3"
"R_3EAN5pwXwspXL5W","6","msg_share","8.9"
"R_1eWCnib506R1OBC","7","msg_rel_self","4.7"
"R_1eVizyTcr1hQgZo","7","msg_rel_self","0.7"
"R_3h5XpX4hztkX91E","7","msg_rel_self","0"
"R_24GXOnCSi56yaYl","7","msg_rel_self","1.5"
"R_PHD41xWozjLUeDD","7","msg_rel_self","1.7"
"R_1eWCnib506R1OBC","7","msg_rel_social","6.6"
"R_1eVizyTcr1hQgZo","7","msg_rel_social","3.2"
"R_3h5XpX4hztkX91E","7","msg_rel_social","5.9"
"R_24GXOnCSi56yaYl","7","msg_rel_social","2.8"
"R_PHD41xWozjLUeDD","7","msg_rel_social","5.3"
"R_1eWCnib506R1OBC","7","msg_share","0"
"R_1eVizyTcr1hQgZo","7","msg_share","0.2"
"R_3h5XpX4hztkX91E","7","msg_share","0"
"R_24GXOnCSi56yaYl","7","msg_share","1.1"
"R_PHD41xWozjLUeDD","7","msg_share","1"
"R_1rwy8uIDhRCzm9U","8","msg_rel_self","0"
"R_3HpqoWaSgYEZrb9","8","msg_rel_self","7.4"
"R_PHD41xWozjLUeDD","8","msg_rel_self","0"
"R_ZErYcn6qR1P9MQ1","8","msg_rel_self","0.5"
"R_1rwy8uIDhRCzm9U","8","msg_rel_social","0.4"
"R_3HpqoWaSgYEZrb9","8","msg_rel_social","8.4"
"R_PHD41xWozjLUeDD","8","msg_rel_social","3.1"
"R_ZErYcn6qR1P9MQ1","8","msg_rel_social","1.9"
"R_1rwy8uIDhRCzm9U","8","msg_share","0"
"R_3HpqoWaSgYEZrb9","8","msg_share","5.5"
"R_PHD41xWozjLUeDD","8","msg_share","0"
"R_ZErYcn6qR1P9MQ1","8","msg_share","0"
"R_3m7WpGOFb93VH8Y","9","msg_rel_self","4.2"
"R_10x8qxWMeij30Fy","9","msg_rel_self","10"
"R_3M99PUY69cAN6v4","9","msg_rel_self","2"
"R_3HpqoWaSgYEZrb9","9","msg_rel_self","1.9"
"R_3m7WpGOFb93VH8Y","9","msg_rel_social","3.7"
"R_10x8qxWMeij30Fy","9","msg_rel_social","10"
"R_3M99PUY69cAN6v4","9","msg_rel_social","6.4"
"R_3HpqoWaSgYEZrb9","9","msg_rel_social","8.5"
"R_3m7WpGOFb93VH8Y","9","msg_share","3.5"
"R_10x8qxWMeij30Fy","9","msg_share","10"
"R_3M99PUY69cAN6v4","9","msg_share","3.5"
"R_3HpqoWaSgYEZrb9","9","msg_share","0"
"R_bCvCFBHtMj83Hhf","10","msg_rel_self","8.2"
"R_bCvCFBHtMj83Hhf","10","msg_rel_social","9.7"
"R_bCvCFBHtMj83Hhf","10","msg_share","7.2"
"R_PRkOSHGwJZcIKnn","11","msg_rel_self","0"
"R_PRkOSHGwJZcIKnn","11","msg_rel_social","1.4"
"R_PRkOSHGwJZcIKnn","11","msg_share","0"
"R_1rwy8uIDhRCzm9U","12","msg_rel_self","0"
"R_3h5XpX4hztkX91E","12","msg_rel_self","3.1"
"R_3EAN5pwXwspXL5W","12","msg_rel_self","0.1"
"R_ZErYcn6qR1P9MQ1","12","msg_rel_self","3.3"
"R_3nAvzRmONK4E802","12","msg_rel_self","0"
"R_1rwy8uIDhRCzm9U","12","msg_rel_social","0.6"
"R_3h5XpX4hztkX91E","12","msg_rel_social","8.9"
"R_3EAN5pwXwspXL5W","12","msg_rel_social","5"
"R_ZErYcn6qR1P9MQ1","12","msg_rel_social","7.3"
"R_3nAvzRmONK4E802","12","msg_rel_social","4.5"
"R_1rwy8uIDhRCzm9U","12","msg_share","0"
"R_3h5XpX4hztkX91E","12","msg_share","9.1"
"R_3EAN5pwXwspXL5W","12","msg_share","0.6"
"R_ZErYcn6qR1P9MQ1","12","msg_share","0.7"
"R_3nAvzRmONK4E802","12","msg_share","0"
"R_yV0aUy9CDRbG6s1","13","msg_rel_self","6.2"
"R_yV0aUy9CDRbG6s1","13","msg_rel_social","7.5"
"R_yV0aUy9CDRbG6s1","13","msg_share","6.7"
"R_1eWCnib506R1OBC","14","msg_rel_self","1.6"
"R_1eWCnib506R1OBC","14","msg_rel_social","2.8"
"R_1eWCnib506R1OBC","14","msg_share","0"
"R_3EMUbq9wiCvkCuh","15","msg_rel_self","0"
"R_3Of8RgGAZjJwIdJ","15","msg_rel_self","0.6"
"R_3EMUbq9wiCvkCuh","15","msg_rel_social","4.2"
"R_3Of8RgGAZjJwIdJ","15","msg_rel_social","2.9"
"R_3EMUbq9wiCvkCuh","15","msg_share","0"
"R_3Of8RgGAZjJwIdJ","15","msg_share","0.5"
"R_24JaQS3KnisShu6","16","msg_rel_self","4.4"
"R_3EgukJAd4haeGh2","16","msg_rel_self","0"
"R_PRkOSHGwJZcIKnn","16","msg_rel_self","0"
"R_yV0aUy9CDRbG6s1","16","msg_rel_self","3.5"
"R_24JaQS3KnisShu6","16","msg_rel_social","5.2"
"R_3EgukJAd4haeGh2","16","msg_rel_social","6.3"
"R_PRkOSHGwJZcIKnn","16","msg_rel_social","0"
"R_yV0aUy9CDRbG6s1","16","msg_rel_social","6.9"
"R_24JaQS3KnisShu6","16","msg_share","0"
"R_3EgukJAd4haeGh2","16","msg_share","1.4"
"R_PRkOSHGwJZcIKnn","16","msg_share","0"
"R_yV0aUy9CDRbG6s1","16","msg_share","3.9"
"R_3EMUbq9wiCvkCuh","17","msg_rel_self","0"
"R_1gj83WnV5C4eHmc","17","msg_rel_self","1.6"
"R_1gnMsIkb0tD1i02","17","msg_rel_self","0.6"
"R_bCvCFBHtMj83Hhf","17","msg_rel_self","9.2"
"R_sTkkox2xajhpvZT","17","msg_rel_self","0"
"R_3EAN5pwXwspXL5W","17","msg_rel_self","9.5"
"R_PHD41xWozjLUeDD","17","msg_rel_self","0"
"R_3EMUbq9wiCvkCuh","17","msg_rel_social","3.4"
"R_1gj83WnV5C4eHmc","17","msg_rel_social","7.3"
"R_1gnMsIkb0tD1i02","17","msg_rel_social","3.1"
"R_bCvCFBHtMj83Hhf","17","msg_rel_social","9.4"
"R_sTkkox2xajhpvZT","17","msg_rel_social","5.2"
"R_3EAN5pwXwspXL5W","17","msg_rel_social","6.8"
"R_PHD41xWozjLUeDD","17","msg_rel_social","4.8"
"R_3EMUbq9wiCvkCuh","17","msg_share","0"
"R_1gj83WnV5C4eHmc","17","msg_share","1.8"
"R_1gnMsIkb0tD1i02","17","msg_share","0.3"
"R_bCvCFBHtMj83Hhf","17","msg_share","9.9"
"R_sTkkox2xajhpvZT","17","msg_share","0"
"R_3EAN5pwXwspXL5W","17","msg_share","3.2"
"R_PHD41xWozjLUeDD","17","msg_share","3.6"
"R_3m7WpGOFb93VH8Y","18","msg_rel_self","3"
"R_cZ6I2kyNFX1YHtv","18","msg_rel_self","0.9"
"R_3NvP1H2oZwfgC2g","18","msg_rel_self","9.6"
"R_3m7WpGOFb93VH8Y","18","msg_rel_social","6"
"R_cZ6I2kyNFX1YHtv","18","msg_rel_social","2.2"
"R_3NvP1H2oZwfgC2g","18","msg_rel_social","9.5"
"R_3m7WpGOFb93VH8Y","18","msg_share","4.4"
"R_cZ6I2kyNFX1YHtv","18","msg_share","1.5"
"R_3NvP1H2oZwfgC2g","18","msg_share","8.9"
"R_24JaQS3KnisShu6","19","msg_rel_self","7.6"
"R_1gj83WnV5C4eHmc","19","msg_rel_self","7.4"
"R_3Of8RgGAZjJwIdJ","19","msg_rel_self","7.9"
"R_sTkkox2xajhpvZT","19","msg_rel_self","10"
"R_24JaQS3KnisShu6","19","msg_rel_social","6.9"
"R_1gj83WnV5C4eHmc","19","msg_rel_social","8.5"
"R_3Of8RgGAZjJwIdJ","19","msg_rel_social","7.2"
"R_sTkkox2xajhpvZT","19","msg_rel_social","10"
"R_24JaQS3KnisShu6","19","msg_share","8.1"
"R_1gj83WnV5C4eHmc","19","msg_share","5.8"
"R_3Of8RgGAZjJwIdJ","19","msg_share","8.7"
"R_sTkkox2xajhpvZT","19","msg_share","10"
"R_2VCteebl8JYuSeh","20","msg_rel_self","1.1"
"R_2VCteebl8JYuSeh","20","msg_rel_social","4.3"
"R_2VCteebl8JYuSeh","20","msg_share","1.8"
"R_1mdP9xkhgu6z5tt","21","msg_rel_self","0"
"R_yV0aUy9CDRbG6s1","21","msg_rel_self","4.2"
"R_1mdP9xkhgu6z5tt","21","msg_rel_social","1.8"
"R_yV0aUy9CDRbG6s1","21","msg_rel_social","5.9"
"R_1mdP9xkhgu6z5tt","21","msg_share","1.1"
"R_yV0aUy9CDRbG6s1","21","msg_share","6.8"
"R_3Of8RgGAZjJwIdJ","22","msg_rel_self","6.3"
"R_cZ6I2kyNFX1YHtv","22","msg_rel_self","8.1"
"R_bCvCFBHtMj83Hhf","22","msg_rel_self","9.6"
"R_3Of8RgGAZjJwIdJ","22","msg_rel_social","8"
"R_cZ6I2kyNFX1YHtv","22","msg_rel_social","8.1"
"R_bCvCFBHtMj83Hhf","22","msg_rel_social","8.3"
"R_3Of8RgGAZjJwIdJ","22","msg_share","7"
"R_cZ6I2kyNFX1YHtv","22","msg_share","9.3"
"R_bCvCFBHtMj83Hhf","22","msg_share","8.8"
"R_24JaQS3KnisShu6","23","msg_rel_self","2.5"
"R_1gOLwBDujMo13gI","23","msg_rel_self","10"
"R_1rwy8uIDhRCzm9U","23","msg_rel_self","0"
"R_3h5XpX4hztkX91E","23","msg_rel_self","1.2"
"R_24JaQS3KnisShu6","23","msg_rel_social","4.7"
"R_1gOLwBDujMo13gI","23","msg_rel_social","0.4"
"R_1rwy8uIDhRCzm9U","23","msg_rel_social","4.9"
"R_3h5XpX4hztkX91E","23","msg_rel_social","8.3"
"R_24JaQS3KnisShu6","23","msg_share","4.7"
"R_1gOLwBDujMo13gI","23","msg_share","0.2"
"R_1rwy8uIDhRCzm9U","23","msg_share","0"
"R_3h5XpX4hztkX91E","23","msg_share","0.9"
"R_3EMUbq9wiCvkCuh","24","msg_rel_self","0"
"R_1gj83WnV5C4eHmc","24","msg_rel_self","5"
"R_2VCteebl8JYuSeh","24","msg_rel_self","1.1"
"R_3Of8RgGAZjJwIdJ","24","msg_rel_self","8.9"
"R_3EMUbq9wiCvkCuh","24","msg_rel_social","4.7"
"R_1gj83WnV5C4eHmc","24","msg_rel_social","8.5"
"R_2VCteebl8JYuSeh","24","msg_rel_social","5.9"
"R_3Of8RgGAZjJwIdJ","24","msg_rel_social","9.9"
"R_3EMUbq9wiCvkCuh","24","msg_share","0"
"R_1gj83WnV5C4eHmc","24","msg_share","2.2"
"R_2VCteebl8JYuSeh","24","msg_share","6.5"
"R_3Of8RgGAZjJwIdJ","24","msg_share","9.7"
"R_3m7WpGOFb93VH8Y","25","msg_rel_self","3.5"
"R_10x8qxWMeij30Fy","25","msg_rel_self","2"
"R_1eVizyTcr1hQgZo","25","msg_rel_self","2.4"
"R_3Of8RgGAZjJwIdJ","25","msg_rel_self","6.7"
"R_3HpqoWaSgYEZrb9","25","msg_rel_self","2.2"
"R_2TNzBApnGZZOD9U","25","msg_rel_self","1.9"
"R_3h5XpX4hztkX91E","25","msg_rel_self","0"
"R_3NvP1H2oZwfgC2g","25","msg_rel_self","8.3"
"R_3nAvzRmONK4E802","25","msg_rel_self","1.7"
"R_3m7WpGOFb93VH8Y","25","msg_rel_social","9.6"
"R_10x8qxWMeij30Fy","25","msg_rel_social","6.7"
"R_1eVizyTcr1hQgZo","25","msg_rel_social","3.4"
"R_3Of8RgGAZjJwIdJ","25","msg_rel_social","9.1"
"R_3HpqoWaSgYEZrb9","25","msg_rel_social","9.4"
"R_2TNzBApnGZZOD9U","25","msg_rel_social","2"
"R_3h5XpX4hztkX91E","25","msg_rel_social","9.1"
"R_3NvP1H2oZwfgC2g","25","msg_rel_social","9.4"
"R_3nAvzRmONK4E802","25","msg_rel_social","2.8"
"R_3m7WpGOFb93VH8Y","25","msg_share","9"
"R_10x8qxWMeij30Fy","25","msg_share","6.2"
"R_1eVizyTcr1hQgZo","25","msg_share","0"
"R_3Of8RgGAZjJwIdJ","25","msg_share","5.3"
"R_3HpqoWaSgYEZrb9","25","msg_share","5.2"
"R_2TNzBApnGZZOD9U","25","msg_share","2.1"
"R_3h5XpX4hztkX91E","25","msg_share","7.2"
"R_3NvP1H2oZwfgC2g","25","msg_share","10"
"R_3nAvzRmONK4E802","25","msg_share","0"
"R_1eVizyTcr1hQgZo","26","msg_rel_self","7.7"
"R_1rwy8uIDhRCzm9U","26","msg_rel_self","0.3"
"R_AoY7T837IllFiWB","26","msg_rel_self","4.4"
"R_PRkOSHGwJZcIKnn","26","msg_rel_self","1.6"
"R_3NvP1H2oZwfgC2g","26","msg_rel_self","10"
"R_1eVizyTcr1hQgZo","26","msg_rel_social","7.8"
"R_1rwy8uIDhRCzm9U","26","msg_rel_social","5.2"
"R_AoY7T837IllFiWB","26","msg_rel_social","4.4"
"R_PRkOSHGwJZcIKnn","26","msg_rel_social","0.9"
"R_3NvP1H2oZwfgC2g","26","msg_rel_social","10"
"R_1eVizyTcr1hQgZo","26","msg_share","4.4"
"R_1rwy8uIDhRCzm9U","26","msg_share","1.2"
"R_AoY7T837IllFiWB","26","msg_share","1.3"
"R_PRkOSHGwJZcIKnn","26","msg_share","1.7"
"R_3NvP1H2oZwfgC2g","26","msg_share","10"
"R_1CwlSN1ScbIjHAI","27","msg_rel_self","0.8"
"R_PHD41xWozjLUeDD","27","msg_rel_self","5"
"R_1CwlSN1ScbIjHAI","27","msg_rel_social","5.9"
"R_PHD41xWozjLUeDD","27","msg_rel_social","3.6"
"R_1CwlSN1ScbIjHAI","27","msg_share","5.1"
"R_PHD41xWozjLUeDD","27","msg_share","0"
"R_4IcQAFq0Kdvua1r","28","msg_rel_self","2.2"
"R_1gnMsIkb0tD1i02","28","msg_rel_self","0.4"
"R_3HpqoWaSgYEZrb9","28","msg_rel_self","0"
"R_3h5XpX4hztkX91E","28","msg_rel_self","0"
"R_ZErYcn6qR1P9MQ1","28","msg_rel_self","0.9"
"R_4IcQAFq0Kdvua1r","28","msg_rel_social","4"
"R_1gnMsIkb0tD1i02","28","msg_rel_social","6.3"
"R_3HpqoWaSgYEZrb9","28","msg_rel_social","0"
"R_3h5XpX4hztkX91E","28","msg_rel_social","5.3"
"R_ZErYcn6qR1P9MQ1","28","msg_rel_social","7.7"
"R_4IcQAFq0Kdvua1r","28","msg_share","4.1"
"R_1gnMsIkb0tD1i02","28","msg_share","0.3"
"R_3HpqoWaSgYEZrb9","28","msg_share","0"
"R_3h5XpX4hztkX91E","28","msg_share","0"
"R_ZErYcn6qR1P9MQ1","28","msg_share","0"
"R_3m7WpGOFb93VH8Y","29","msg_rel_self","1.5"
"R_24JaQS3KnisShu6","29","msg_rel_self","10"
"R_1rwy8uIDhRCzm9U","29","msg_rel_self","0"
"R_3L5v3zxWJNknxea","29","msg_rel_self","0"
"R_3m7WpGOFb93VH8Y","29","msg_rel_social","8.3"
"R_24JaQS3KnisShu6","29","msg_rel_social","8.6"
"R_1rwy8uIDhRCzm9U","29","msg_rel_social","4.8"
"R_3L5v3zxWJNknxea","29","msg_rel_social","5.2"
"R_3m7WpGOFb93VH8Y","29","msg_share","8.8"
"R_24JaQS3KnisShu6","29","msg_share","8.7"
"R_1rwy8uIDhRCzm9U","29","msg_share","0"
"R_3L5v3zxWJNknxea","29","msg_share","1.2"
"R_1gOLwBDujMo13gI","30","msg_rel_self","8.1"
"R_10x8qxWMeij30Fy","30","msg_rel_self","4.6"
"R_3HpqoWaSgYEZrb9","30","msg_rel_self","1.6"
"R_3EgukJAd4haeGh2","30","msg_rel_self","0.9"
"R_3L5v3zxWJNknxea","30","msg_rel_self","4.1"
"R_PHD41xWozjLUeDD","30","msg_rel_self","0.4"
"R_1gOLwBDujMo13gI","30","msg_rel_social","7.6"
"R_10x8qxWMeij30Fy","30","msg_rel_social","9.6"
"R_3HpqoWaSgYEZrb9","30","msg_rel_social","2.2"
"R_3EgukJAd4haeGh2","30","msg_rel_social","7.4"
"R_3L5v3zxWJNknxea","30","msg_rel_social","5.8"
"R_PHD41xWozjLUeDD","30","msg_rel_social","7.8"
"R_1gOLwBDujMo13gI","30","msg_share","7.5"
"R_10x8qxWMeij30Fy","30","msg_share","10"
"R_3HpqoWaSgYEZrb9","30","msg_share","0"
"R_3EgukJAd4haeGh2","30","msg_share","0.2"
"R_3L5v3zxWJNknxea","30","msg_share","2.9"
"R_PHD41xWozjLUeDD","30","msg_share","1.4"
"R_2VCteebl8JYuSeh","31","msg_rel_self","6.6"
"R_4IcQAFq0Kdvua1r","31","msg_rel_self","10"
"R_cZ6I2kyNFX1YHtv","31","msg_rel_self","9.5"
"R_3NvP1H2oZwfgC2g","31","msg_rel_self","7"
"R_3nAvzRmONK4E802","31","msg_rel_self","9.7"
"R_2VCteebl8JYuSeh","31","msg_rel_social","5.4"
"R_4IcQAFq0Kdvua1r","31","msg_rel_social","10"
"R_cZ6I2kyNFX1YHtv","31","msg_rel_social","9.5"
"R_3NvP1H2oZwfgC2g","31","msg_rel_social","7"
"R_3nAvzRmONK4E802","31","msg_rel_social","9.1"
"R_2VCteebl8JYuSeh","31","msg_share","1.1"
"R_4IcQAFq0Kdvua1r","31","msg_share","9.3"
"R_cZ6I2kyNFX1YHtv","31","msg_share","9.7"
"R_3NvP1H2oZwfgC2g","31","msg_share","6.9"
"R_3nAvzRmONK4E802","31","msg_share","4.5"
"R_4IcQAFq0Kdvua1r","32","msg_rel_self","4.2"
"R_1gnMsIkb0tD1i02","32","msg_rel_self","0.4"
"R_yV0aUy9CDRbG6s1","32","msg_rel_self","7.6"
"R_4IcQAFq0Kdvua1r","32","msg_rel_social","6.1"
"R_1gnMsIkb0tD1i02","32","msg_rel_social","2.8"
"R_yV0aUy9CDRbG6s1","32","msg_rel_social","8.3"
"R_4IcQAFq0Kdvua1r","32","msg_share","10"
"R_1gnMsIkb0tD1i02","32","msg_share","0.2"
"R_yV0aUy9CDRbG6s1","32","msg_share","7"
"R_1gOLwBDujMo13gI","33","msg_rel_self","4.5"
"R_3M99PUY69cAN6v4","33","msg_rel_self","2.8"
"R_cZ6I2kyNFX1YHtv","33","msg_rel_self","8.8"
"R_AoY7T837IllFiWB","33","msg_rel_self","2"
"R_3L5v3zxWJNknxea","33","msg_rel_self","2"
"R_1gOLwBDujMo13gI","33","msg_rel_social","3.4"
"R_3M99PUY69cAN6v4","33","msg_rel_social","8"
"R_cZ6I2kyNFX1YHtv","33","msg_rel_social","9.8"
"R_AoY7T837IllFiWB","33","msg_rel_social","3.4"
"R_3L5v3zxWJNknxea","33","msg_rel_social","8.7"
"R_1gOLwBDujMo13gI","33","msg_share","1.7"
"R_3M99PUY69cAN6v4","33","msg_share","6.5"
"R_cZ6I2kyNFX1YHtv","33","msg_share","9.2"
"R_AoY7T837IllFiWB","33","msg_share","0"
"R_3L5v3zxWJNknxea","33","msg_share","6.8"
"R_1mdP9xkhgu6z5tt","34","msg_rel_self","9.3"
"R_1mdP9xkhgu6z5tt","34","msg_rel_social","5.4"
"R_1mdP9xkhgu6z5tt","34","msg_share","9"
"R_3EAN5pwXwspXL5W","35","msg_rel_self","9.8"
"R_yV0aUy9CDRbG6s1","35","msg_rel_self","8.8"
"R_3EAN5pwXwspXL5W","35","msg_rel_social","7.8"
"R_yV0aUy9CDRbG6s1","35","msg_rel_social","6.3"
"R_3EAN5pwXwspXL5W","35","msg_share","8.8"
"R_yV0aUy9CDRbG6s1","35","msg_share","7.2"
"R_ZErYcn6qR1P9MQ1","36","msg_rel_self","7.6"
"R_ZErYcn6qR1P9MQ1","36","msg_rel_social","7.8"
"R_ZErYcn6qR1P9MQ1","36","msg_share","4.6"
"R_3EMUbq9wiCvkCuh","37","msg_rel_self","0"
"R_3EgukJAd4haeGh2","37","msg_rel_self","0"
"R_PRkOSHGwJZcIKnn","37","msg_rel_self","0.4"
"R_3NvP1H2oZwfgC2g","37","msg_rel_self","5.5"
"R_3EAN5pwXwspXL5W","37","msg_rel_self","0.1"
"R_ZErYcn6qR1P9MQ1","37","msg_rel_self","0"
"R_3EMUbq9wiCvkCuh","37","msg_rel_social","3.4"
"R_3EgukJAd4haeGh2","37","msg_rel_social","8"
"R_PRkOSHGwJZcIKnn","37","msg_rel_social","3.4"
"R_3NvP1H2oZwfgC2g","37","msg_rel_social","6.8"
"R_3EAN5pwXwspXL5W","37","msg_rel_social","3.6"
"R_ZErYcn6qR1P9MQ1","37","msg_rel_social","3.8"
"R_3EMUbq9wiCvkCuh","37","msg_share","0"
"R_3EgukJAd4haeGh2","37","msg_share","0"
"R_PRkOSHGwJZcIKnn","37","msg_share","0.1"
"R_3NvP1H2oZwfgC2g","37","msg_share","6.1"
"R_3EAN5pwXwspXL5W","37","msg_share","0"
"R_ZErYcn6qR1P9MQ1","37","msg_share","0"
"R_2VCteebl8JYuSeh","38","msg_rel_self","5.2"
"R_1gnMsIkb0tD1i02","38","msg_rel_self","8.7"
"R_1rwy8uIDhRCzm9U","38","msg_rel_self","0"
"R_sTkkox2xajhpvZT","38","msg_rel_self","10"
"R_3EAN5pwXwspXL5W","38","msg_rel_self","4.8"
"R_2VCteebl8JYuSeh","38","msg_rel_social","7"
"R_1gnMsIkb0tD1i02","38","msg_rel_social","5.1"
"R_1rwy8uIDhRCzm9U","38","msg_rel_social","0.7"
"R_sTkkox2xajhpvZT","38","msg_rel_social","10"
"R_3EAN5pwXwspXL5W","38","msg_rel_social","6"
"R_2VCteebl8JYuSeh","38","msg_share","1.9"
"R_1gnMsIkb0tD1i02","38","msg_share","8.7"
"R_1rwy8uIDhRCzm9U","38","msg_share","0"
"R_sTkkox2xajhpvZT","38","msg_share","10"
"R_3EAN5pwXwspXL5W","38","msg_share","1.9"
"R_cZ6I2kyNFX1YHtv","40","msg_rel_self","9.1"
"R_cZ6I2kyNFX1YHtv","40","msg_rel_social","9.1"
"R_cZ6I2kyNFX1YHtv","40","msg_share","9"
"R_1eVizyTcr1hQgZo","41","msg_rel_self","8.3"
"R_3h5XpX4hztkX91E","41","msg_rel_self","10"
"R_3nAvzRmONK4E802","41","msg_rel_self","0.2"
"R_1eVizyTcr1hQgZo","41","msg_rel_social","8.2"
"R_3h5XpX4hztkX91E","41","msg_rel_social","8.7"
"R_3nAvzRmONK4E802","41","msg_rel_social","2.8"
"R_1eVizyTcr1hQgZo","41","msg_share","2.9"
"R_3h5XpX4hztkX91E","41","msg_share","10"
"R_3nAvzRmONK4E802","41","msg_share","0"
"R_1gnMsIkb0tD1i02","42","msg_rel_self","7.1"
"R_1mdP9xkhgu6z5tt","42","msg_rel_self","3"
"R_bCvCFBHtMj83Hhf","42","msg_rel_self","9.2"
"R_1gnMsIkb0tD1i02","42","msg_rel_social","7.5"
"R_1mdP9xkhgu6z5tt","42","msg_rel_social","8.2"
"R_bCvCFBHtMj83Hhf","42","msg_rel_social","10"
"R_1gnMsIkb0tD1i02","42","msg_share","9.3"
